,author_id,id,created_at,text,Keyword,geo
204,1309265452221173760,1449162919782936576,2021-10-15T23:58:58.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
205,962338339792723968,1449162833959088131,2021-10-15T23:58:38.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
206,1213194947853049857,1449162774651686914,2021-10-15T23:58:24.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
207,3114828974,1449162519906451456,2021-10-15T23:57:23.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
208,1385784568981037061,1449162488415621124,2021-10-15T23:57:16.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
209,1446374839162261507,1449162423559024641,2021-10-15T23:57:00.000Z,"Hey, check out this chat room. It's been around since 2015, with real traders helping each other profit💸💸

🟨Chat-R00m details in B!0🟩

$AMC $GME $NOK  $SPY $RH $BB $RKT $AAPL $AAL $NAKD $SOL $DAL $M $TSLA $SLV $X $FB $PT $NIO $KOSS $SPY $TWTR $AMZN $GOOG $NIO https://t.co/fV9cvpMpzO",GOOG,
210,3161768583,1449162359763841028,2021-10-15T23:56:45.000Z,"Pfizer quería que los contribuyentes australianos pagaran por su vacuna Covid incluso si no funcionaba, y eso puede explicar por qué el gobierno esperó más para cerrar un trato. Ver documento explosivo. 

traduccion:https://t.co/FT5YbHoFGp

https://t.co/FQzAbE0q9F",GOOG,
211,830393225017831424,1449162325844377602,2021-10-15T23:56:37.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
212,1263506182448152578,1449162189789483011,2021-10-15T23:56:04.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
213,1333067983787212800,1449162145304694784,2021-10-15T23:55:54.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
214,1383680899603075081,1449162136169549829,2021-10-15T23:55:52.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
215,1136370591517290496,1449162126182989825,2021-10-15T23:55:49.000Z,"RT @N_Y_realness: @MadMoneyOnCNBC @jimcramer $GOOG $NVDA $COIN $MRNA $CLF are my top 5 holdings. Jimmy Chill, you approve? #amidiversified…",GOOG,
216,1412295386501324813,1449161961283878914,2021-10-15T23:55:10.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
217,1386600260881973249,1449161895055745028,2021-10-15T23:54:54.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
218,454855067,1449161882326093824,2021-10-15T23:54:51.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
219,1339026566911676416,1449161826407575553,2021-10-15T23:54:38.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
220,1439259471176290308,1449161708128260096,2021-10-15T23:54:09.000Z,"@betuglobal Goog project..

@AirdropBulletin 
@AbdurRa09143061 
@ragnalaBoda",GOOG,
221,251408624,1449161664994037760,2021-10-15T23:53:59.000Z,"@learockerita @AL110__ @herry_wl @ma_yeth @ssari307 @mikuroQ @mi2_kuro @Jeichan12 @mensincor @BPrima777 @AzisDadun_ @StallionNKRI @AbidinBoryta @SonyaAmriani @RenaHoston178 @sitimaimunnah2 @tnmuda @how378_ @Floorwish Tanks @learockerita goog morning,,👍👍",GOOG,
222,1374317002316124163,1449161659897896964,2021-10-15T23:53:58.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
223,893305069059403776,1449161611479076867,2021-10-15T23:53:46.000Z,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/13TytPgqnq,GOOG,
224,1395993849500028931,1449161589295239173,2021-10-15T23:53:41.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
225,1421106481731047428,1449161571469434887,2021-10-15T23:53:37.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
226,1096251911466975233,1449161566616625156,2021-10-15T23:53:36.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
227,103322055,1449161359157989386,2021-10-15T23:52:46.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
228,1269275205500723204,1449161331458723845,2021-10-15T23:52:40.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
229,1299340634751266816,1449161287930298369,2021-10-15T23:52:29.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
230,902044744007737350,1449161204879003649,2021-10-15T23:52:10.000Z,"@SawyerMerritt @Gambiste1 We all know he just did for the short shorts

$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/CmaAKhrMEY",GOOG,
231,1154721471719071744,1449161201338892293,2021-10-15T23:52:09.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
232,1387372819869159425,1449161176487653379,2021-10-15T23:52:03.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
233,825989610530492417,1449161161044234240,2021-10-15T23:51:59.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
234,4914060703,1449161140416569348,2021-10-15T23:51:54.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
235,1402191563682312192,1449161061387571202,2021-10-15T23:51:35.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
236,1436063085358456836,1449160928323424257,2021-10-15T23:51:04.000Z,"ALERTS AND UPDATES AND FREE TRIALS JOIN HERE 

$TSLA $SPY $BA $GME $WMT $BBY $QQQ $TD $S $NIO $D $AMC $RKT $ITM $DIS $GM $SHOP $RIOT $TGT $F $ORCL $PLTR $WB $GOOG $AAPL https://t.co/Z1uYyn1eYi",GOOG,
237,2698373774,1449160927689908224,2021-10-15T23:51:03.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
238,1386283801861496833,1449160890750668800,2021-10-15T23:50:55.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
239,1351877035837165570,1449160837843722241,2021-10-15T23:50:42.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
240,335721983,1449160772769042433,2021-10-15T23:50:26.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
241,3161768583,1449160669987749889,2021-10-15T23:50:02.000Z,"¿Qué tan cerca está el colapso social y económico total? 

traduccion:https://t.co/mtjGRXFbSd

https://t.co/7jU98QqL9T",GOOG,
242,1050227971242352640,1449160649339142147,2021-10-15T23:49:57.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
243,1406998968639258625,1449160627167981571,2021-10-15T23:49:52.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
244,1386840322408280064,1449160607303823360,2021-10-15T23:49:47.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
245,870936333417553921,1449160594351812612,2021-10-15T23:49:44.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
246,825661222850682883,1449160435429642243,2021-10-15T23:49:06.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
247,1362218802386141186,1449160306723225601,2021-10-15T23:48:35.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
248,1389832789231509512,1449160187462385670,2021-10-15T23:48:07.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
249,1412268670340898816,1449160000941670402,2021-10-15T23:47:22.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
250,1410663874504937475,1449159957002264577,2021-10-15T23:47:12.000Z,@TrendSpider From Zuck to Goog...they are dumping shares like its 1928 and they have a Delorean with a flux capacitor.,GOOG,
251,1396277212668518401,1449159825670037508,2021-10-15T23:46:41.000Z,"円安の効果で過去最高益🤗

投資額：6,500,000円
評価額：7,878,386円
損益額：+1,378,386円
損益率：＋21.2%⤴️😊

$NVDA +34.01%⤴️
$SPXL +17.91%⤴️🤗
$GOOG +15.14%⤴️
$MSFT +19.71%⤴️
$CRWD +25.18%⤵️😭
$U +40.33%⤵️
$RPRX +5.13%⤴️🤗
$OKTA  +10.33%⤵️
$CCL +3.5%⤵️",GOOG,
252,1413147904655564818,1449159717557788673,2021-10-15T23:46:15.000Z,"Get instant updates and free trials join here 

$AMC $GME $NOK  $SPY $RH $BB $RKT $AAPL $AAL $NAKD $SOL $DAL $M $TSLA $SLV $X $FB $PT $NIO $KOSS $SPY $TWTR $AMZN $GOOG $NIO https://t.co/3DfLTLMV2w",GOOG,
253,825378325711327232,1449159682203947010,2021-10-15T23:46:06.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
254,1284662129270771712,1449159644165775360,2021-10-15T23:45:57.000Z,@kalakumag You deserve goog nutrition,GOOG,
255,1379330033223790592,1449159643297562627,2021-10-15T23:45:57.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
256,1355115937423351809,1449159609109807104,2021-10-15T23:45:49.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
257,2972138096,1449159229294604288,2021-10-15T23:44:18.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
258,1376117142374903812,1449159190581108737,2021-10-15T23:44:09.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
259,1208948205246746624,1449159180762238977,2021-10-15T23:44:07.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
260,1575566160,1449159033974317059,2021-10-15T23:43:32.000Z,"RT @N_Y_realness: @MadMoneyOnCNBC @jimcramer $GOOG $NVDA $COIN $MRNA $CLF are my top 5 holdings. Jimmy Chill, you approve? #amidiversified…",GOOG,
261,1134049078424162304,1449159014336667650,2021-10-15T23:43:27.000Z,Is Elon Musk Really Going To Be In 'Genshin Impact'? Don't Count On It $TWTR $TSLA $SONY $GOOG $GOOGL https://t.co/Idb70aRaBS,GOOG,
262,4678504639,1449158819225817093,2021-10-15T23:42:41.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
263,1382276408735531011,1449158702150209538,2021-10-15T23:42:13.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
264,804672954000781312,1449158695317696515,2021-10-15T23:42:11.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
265,50644095,1449158605542936578,2021-10-15T23:41:50.000Z,RT @GoldBaron08: @PubliusNV @Pudingtane @m_stewart_paine @AHMalcolm @American1983WDE @IvoryDove @ALakerfan78 @darleenclick @_RoseT9 @HouseC…,GOOG,
266,1262207946479427584,1449158440291487744,2021-10-15T23:41:10.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
267,902044744007737350,1449158435610808321,2021-10-15T23:41:09.000Z,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/u4Nn9mRa3u,GOOG,
268,1439185936764456961,1449158327129100292,2021-10-15T23:40:43.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
269,369613061,1449158293197254657,2021-10-15T23:40:35.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
270,1137214569783283715,1449158207348174848,2021-10-15T23:40:15.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
271,1396059936396775425,1449158112879865859,2021-10-15T23:39:52.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
272,3882712994,1449158102905810949,2021-10-15T23:39:50.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
273,1381180975858610176,1449158073415704580,2021-10-15T23:39:43.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
274,3166191535,1449157950174490624,2021-10-15T23:39:14.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
275,1342762252445741056,1449157929911787521,2021-10-15T23:39:09.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
276,1405319535561900034,1449157774277898241,2021-10-15T23:38:32.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
277,1066683088409784320,1449157739523960833,2021-10-15T23:38:23.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
278,1439774950454218754,1449157580534603778,2021-10-15T23:37:45.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
279,895395290584403969,1449157453598400514,2021-10-15T23:37:15.000Z,@BCWRkittens She's beautiful. Takes goog care and only makes her happy  and a forever home.thanks that you save her .i wish all of you a beautiful life wit happiness securty and much love  ❤❤❤,GOOG,
280,1258635519791005697,1449157399449792512,2021-10-15T23:37:02.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
281,1379480941274427400,1449157370873925632,2021-10-15T23:36:55.000Z,@risemelbourne https://t.co/A0Li7XIM9F,GOOG,
282,1412040344930115589,1449157285398388736,2021-10-15T23:36:35.000Z,@mimi_crypto73 @BestNewCoin @GalaxyHeroesGHC GOOG,GOOG,
283,1366555184210399236,1449156959395979267,2021-10-15T23:35:17.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
284,526205460,1449156844224598018,2021-10-15T23:34:50.000Z,"https://t.co/GTxbUZZu24
インドネシアメディアがJ初の韓国人得点王として黄善洪の記事をアップ。写真２点あり。 #cerezo
Google翻訳
https://t.co/tzJ7s0iqpK",GOOG,
285,1405499453440622598,1449156326873964544,2021-10-15T23:32:47.000Z,"Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#PatrickBD2021_Project
#แพทริค #INTO1Patrick https://t.co/Btsl2e6LIZ",GOOG,
286,165765640,1449156010740834304,2021-10-15T23:31:31.000Z,"RT @covid19_medical: ネブラスカ州 IVM（イベルメクチン）とHCQ（ヒドロキシクロロキン）に関する判決。

""医師がこれらの早期治療を検討することを許可することで、命を救い、患者を病院から遠ざけ、すでに逼迫している医療システムを救済する可能性のある他のツー…",GOOG,
287,1259585761529131008,1449155751566618631,2021-10-15T23:30:29.000Z,SweepCast ⚡ Unusual Options Detected: $GOOG with Unusual Options Activity Alerted on $2850 CALL Expiring: 10-22-2021 worth 366K🐂 |🥇 Start Using SweepCast! https://t.co/x4BwDSN6zJ  🥇  #stockmarket #options #daytrading| https://t.co/R4aAtge1pD,GOOG,
288,1401079124077146114,1449154828005900297,2021-10-15T23:26:49.000Z,"RT @covid19_medical: ネブラスカ州 IVM（イベルメクチン）とHCQ（ヒドロキシクロロキン）に関する判決。

""医師がこれらの早期治療を検討することを許可することで、命を救い、患者を病院から遠ざけ、すでに逼迫している医療システムを救済する可能性のある他のツー…",GOOG,
289,543302310,1449153969318621191,2021-10-15T23:23:24.000Z,RT @GoldBaron08: @PubliusNV @Pudingtane @m_stewart_paine @AHMalcolm @American1983WDE @IvoryDove @ALakerfan78 @darleenclick @_RoseT9 @HouseC…,GOOG,
290,1284852833452359681,1449153750443053057,2021-10-15T23:22:32.000Z,"15-Oct 短期口座PF
GAFAM $GOOG
成長株 $CRWD $NVDA $OKTA
IPO $ABNB $AFRM $BKSY $MQ $PLTR $SNOW $SPIR $RKLB
医療系 $BIIB $BMY $GILD $RPRX
リア充 $AAL $CCL $HA $DAL $LUV $NCLH $RCL 
その他 $VTI
新買 buy 宇宙銘柄少々

売建(ヘッジ) $QQQ

新売 Sell なし

(続く)",GOOG,
291,1305142405826588675,1449153723817676801,2021-10-15T23:22:26.000Z,@Tombag_ @BrettUltimus @haruka_karibu @Veibae @LichVtuber @NyanNyanners @snuffyowo @epebe_ Very goog https://t.co/Qly5pneIWS,GOOG,
292,1406618773814083586,1449153248804233223,2021-10-15T23:20:33.000Z,"MASHINSKY SPEAKS
On The Real Pyramid Schemes

""Google, Facebook, Apple–they're all built as a pyramid in which the guys at the, top or the shareholders at the top, extract all the value....""
@Mashinsky 

#CEL #Celsius 

$GOOG $FB $AAPL $JPM https://t.co/OHneoZFMpT",GOOG,
293,1274884146469441536,1449153120676818947,2021-10-15T23:20:02.000Z,@alex250779 Goog night😘😘😘😘😘😘,GOOG,
294,181791640,1449153008055595013,2021-10-15T23:19:35.000Z,@monsieurdiv and $GOOG 🤣,GOOG,
295,1255811380176801792,1449152885661519879,2021-10-15T23:19:06.000Z,@holammer @SteamDB Goog guy valve protecting our pc 💪,GOOG,
296,955636956347580416,1449152220314882053,2021-10-15T23:16:27.000Z,RT @jicchamatome: 👴【決算発表で特に注目】前回決算をクリアした銘柄 $OKTA $CRWD $DOCU $TTD $AMD $GOOG $AAPL $MSFT $FB $TSLA $TWTR $SNAP  $V $CAKE $HA $DKNG $BIGC $Y…,GOOG,
297,219913524,1449152049933848578,2021-10-15T23:15:47.000Z,RT @GoldBaron08: @PubliusNV @Pudingtane @m_stewart_paine @AHMalcolm @American1983WDE @IvoryDove @ALakerfan78 @darleenclick @_RoseT9 @HouseC…,GOOG,
298,1419324711117508610,1449151917607821313,2021-10-15T23:15:15.000Z,RT @Medic4allHuman: Pourtant des personnes du monde entier mettent en garde ! Cela n’arrive pas qu’aux autres ! https://t.co/vYdZWLBsb3,GOOG,
